Date,Species,Code,Lincomycin,Treatment_min,Treatment_ue,Index,Int,Date,Time,ELED A,ELED B,ELED C,PMT eht,ADC,dbar,PAR,Fo(F'),Fm('),Fv(Fq'),Fv/Fm(Fq'/Fm'),p('),RSigma('),Sigma('),Fa('),Fmr('),Tau('),Fm (link),Fo' (link),NPQ,NSV,F'/Fm,1-qP,rP,[RCII],JPII,JVPII,aLHII,[Chl],GPS,,,,SE,Note,LEDa °C,LEDb °C,LEDc °C,RAW S,RAW B
20190903,Tw,Tw(-) T120,0,120,1200,375,150,2019-09-03,15:36:43,1.6,0,0,288,50.7,-0.37,0,44.76,62.33,17.56,0.282,0.278,0.0425,2.65,54.77,60.84,635,,,2.47,2.613,,,,330.5,,,1.874,358.1,0,0,0° 0.000' N,0° 0.000' E,0.26,,42.66,40.1,38.8,,
20190903,Tw,,0,120,1200,376,150,2019-09-03,15:37:13,1.6,0,0,288,51.8,-0.39,0,45.48,64.16,18.69,0.291,0.243,0.0409,2.56,56.08,62.78,637,,,2.37,2.538,,,,348.6,,,1.843,363.8,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.66,40.1,38.75,,
20190903,Tw,,0,120,1200,377,150,2019-09-03,15:37:32,1.6,0,0,288,50.6,-0.39,0,44.26,62.24,17.97,0.289,0.294,0.0432,2.7,54.76,61.04,634,,,2.48,2.617,,,,320.9,,,1.809,354.1,0,0,0° 0.000' N,0° 0.000' E,0.21,,42.66,40.1,38.75,,
20190903,Tw,,0,120,1200,378,150,2019-09-03,15:37:52,1.6,0,0,288,51.2,-0.39,0,45.02,63.37,18.35,0.29,0.278,0.0416,2.6,55.5,61.83,650,,,2.41,2.57,,,,339.7,,,1.834,360.1,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.66,40.15,38.8,,
20190903,Tw,,0,120,1200,379,150,2019-09-03,15:38:12,1.6,0,0,288,50.6,-0.39,0,44.19,62.62,18.43,0.294,0.271,0.0418,2.61,54.77,61.13,643,,,2.45,2.601,,,,331.7,,,1.772,353.6,0,0,0° 0.000' N,0° 0.000' E,0.22,,42.66,40.1,38.75,,
20190903,Tw,,0,120,1200,380,150,2019-09-03,15:38:32,1.6,0,0,288,51.2,-0.39,0,44.57,63.24,18.67,0.295,0.25,0.0419,2.62,55.5,61.81,647,,,2.42,2.575,,,,333.7,,,1.781,356.5,0,0,0° 0.000' N,0° 0.000' E,0.25,,42.66,40.15,38.75,,
20190903,Tw,,0,120,1200,381,150,2019-09-03,15:38:53,1.6,0,0,288,51.4,-0.39,0,44.87,63.67,18.8,0.295,0.295,0.0425,2.66,55.74,62.02,652,,,2.4,2.558,,,,330.9,,,1.793,358.9,0,0,0° 0.000' N,0° 0.000' E,0.32,,42.66,40.1,38.8,,
20190903,Tw,,0,120,1200,382,150,2019-09-03,15:39:12,1.6,0,0,288,49.4,-0.39,0,42.57,60.86,18.29,0.301,0.281,0.0432,2.7,53.2,59.67,628,,,2.55,2.676,,,,308.8,,,1.671,340.5,0,0,0° 0.000' N,0° 0.000' E,0.29,,42.71,40.1,38.8,,
20190903,Tw,,0,120,1200,383,150,2019-09-03,15:39:32,1.6,0,0,288,53.1,-0.39,0,46.5,66.03,19.52,0.296,0.275,0.0422,2.64,57.98,64.6,646,,,2.28,2.467,,,,345.4,,,1.856,372,0,0,0° 0.000' N,0° 0.000' E,0.27,,42.66,40.15,38.8,,
20190903,Tw,,0,120,1200,384,150,2019-09-03,15:39:52,1.6,0,0,288,53,-0.39,0,46,65.91,19.91,0.302,0.26,0.0416,2.6,57.69,64.54,651,,,2.28,2.471,,,,347.1,,,1.797,368,0,0,0° 0.000' N,0° 0.000' E,0.21,,42.66,40.15,38.8,,
20190903,Tw,,0,120,1200,385,150,2019-09-03,15:40:12,1.6,0,0,288,53.2,-0.39,0,46.43,66.29,19.86,0.3,0.294,0.0421,2.63,58.1,64.8,661,,,2.26,2.457,,,,345.8,,,1.829,371.4,0,0,0° 0.000' N,0° 0.000' E,0.24,,42.71,40.15,38.8,,
20190903,Tw,,0,120,1200,386,150,2019-09-03,15:40:33,1.6,0,0,288,53.5,-0.39,0,46.44,66.84,20.4,0.305,0.264,0.0424,2.65,58.32,65.19,646,,,2.24,2.437,,,,343.3,,,1.796,371.5,0,0,0° 0.000' N,0° 0.000' E,0.26,,42.71,40.21,38.8,,
20190903,Tw,,0,120,1200,387,150,2019-09-03,15:40:53,1.6,0,0,288,53.9,-0.39,0,46.81,67.32,20.5,0.305,0.254,0.0417,2.6,58.9,65.87,642,,,2.21,2.419,,,,352.2,,,1.814,374.5,0,0,0° 0.000' N,0° 0.000' E,0.27,,42.71,40.21,38.8,,
20190903,Tw,,0,120,1200,388,150,2019-09-03,15:41:12,1.6,0,0,288,54.5,-0.39,0,47.34,68.24,20.9,0.306,0.284,0.0428,2.68,59.66,66.91,638,,,2.17,2.387,,,,346.6,,,1.824,378.8,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.76,40.15,38.8,,
20190903,Tw,,0,120,1200,389,150,2019-09-03,15:41:32,1.6,0,0,288,55.4,-0.39,0,48.14,69.71,21.58,0.309,0.285,0.0425,2.66,60.77,68.12,640,,,2.1,2.336,,,,354.9,,,1.835,385.1,0,0,0° 0.000' N,0° 0.000' E,0.23,,42.76,40.15,38.8,,
20190903,Tw,,0,120,1200,390,150,2019-09-03,15:41:52,1.6,0,0,288,55.1,-0.39,0,47.82,69.16,21.33,0.308,0.278,0.0425,2.66,60.39,67.83,640,,,2.13,2.355,,,,352.8,,,1.829,382.6,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.71,40.21,38.8,,
20190903,Tw,,0,120,1200,391,150,2019-09-03,15:42:13,1.6,0,0,288,56.3,-0.39,0,48.92,70.96,22.04,0.311,0.288,0.042,2.62,61.57,69.93,630,,,2.05,2.295,,,,365.4,,,1.859,391.4,0,0,0° 0.000' N,0° 0.000' E,0.23,,42.76,40.21,38.8,,
20190903,Tw,,0,120,1200,392,150,2019-09-03,15:42:32,1.6,0,0,288,55.7,-0.37,0,47.98,70.09,22.11,0.315,0.272,0.0429,2.68,61.18,68.7,639,,,2.09,2.324,,,,350.5,,,1.794,383.8,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.71,40.21,38.8,,
20190903,Tw,,0,120,1200,393,150,2019-09-03,15:42:52,1.6,0,0,288,55,-0.39,0,47.2,69.21,22.01,0.318,0.271,0.0437,2.73,60.22,67.73,624,,,2.13,2.353,,,,339,,,1.752,377.6,0,0,0° 0.000' N,0° 0.000' E,0.21,,42.71,40.21,38.8,,
20190903,Tw,,0,120,1200,394,150,2019-09-03,15:43:12,1.6,0,0,288,56.5,-0.37,0,48.72,71.31,22.58,0.317,0.281,0.0428,2.67,61.98,69.48,651,,,2.03,2.284,,,,357.1,,,1.815,389.8,0,0,0° 0.000' N,0° 0.000' E,0.26,,42.76,40.21,38.8,,
20190903,Tw,,0,120,1200,395,150,2019-09-03,15:43:32,1.6,0,0,288,57.2,-0.37,0,49.23,72.35,23.12,0.32,0.266,0.0438,2.74,62.94,71.11,618,,,1.99,2.251,,,,352.5,,,1.818,393.8,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.71,40.21,38.8,,
20190903,Tw,,0,120,1200,396,150,2019-09-03,15:43:43,1.6,0,0,288,56.9,-0.37,0,49.21,72.02,22.81,0.317,0.296,0.0435,2.72,62.5,70.4,639,,,2,2.261,,,,354.8,,,1.834,393.7,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.71,40.21,38.8,,
20190903,Tw,,0,120,1200,397,150,2019-09-03,15:43:53,1.6,0,0,288,56.4,-0.37,0,48.77,71.23,22.46,0.315,0.298,0.0437,2.73,62.08,69.94,631,,,2.04,2.286,,,,349.9,,,1.825,390.2,0,0,0° 0.000' N,0° 0.000' E,0.21,,42.76,40.26,38.8,,
20190903,Tw,,0,120,1200,398,150,2019-09-03,15:44:02,1.6,0,0,288,55.4,-0.37,0,47.59,69.8,22.21,0.318,0.288,0.0437,2.73,60.6,68.37,635,,,2.1,2.333,,,,341.1,,,1.765,380.7,0,0,0° 0.000' N,0° 0.000' E,0.22,,42.76,40.26,38.8,,
20190903,Tw,,0,120,1200,399,150,2019-09-03,15:44:12,1.6,0,0,288,56.1,-0.37,0,48.11,70.59,22.48,0.318,0.3,0.0439,2.74,61.46,69.14,647,,,2.06,2.307,,,,343.9,,,1.783,384.9,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.76,40.26,38.8,,
20190903,Tw,,0,120,1200,400,150,2019-09-03,15:44:22,1.6,0,0,288,58.1,-0.37,0,49.82,73.58,23.76,0.323,0.274,0.0434,2.71,64.14,72.05,637,,,1.94,2.213,,,,359.6,,,1.821,398.6,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.76,40.26,38.85,,
20190903,Tw,,0,120,1200,401,150,2019-09-03,15:44:32,1.6,0,0,288,59.7,-0.37,0,51.51,76.33,24.82,0.325,0.303,0.0436,2.73,66.15,74.55,639,,,1.83,2.134,,,,370.3,,,1.869,412.1,0,0,0° 0.000' N,0° 0.000' E,0.15,,42.76,40.26,38.85,,
20190903,Tw,,0,120,1200,402,150,2019-09-03,15:44:43,1.6,0,0,288,59.9,-0.37,0,51.41,76.55,25.14,0.328,0.289,0.0442,2.76,66.49,74.36,648,,,1.83,2.128,,,,364.8,,,1.847,411.3,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.76,40.31,38.85,,
20190903,Tw,,0,120,1200,403,150,2019-09-03,15:44:53,1.6,0,0,288,60.1,-0.39,0,51.11,76.66,25.55,0.333,0.282,0.0444,2.78,66.48,75.08,633,,,1.82,2.124,,,,360.8,,,1.809,408.9,0,0,0° 0.000' N,0° 0.000' E,0.25,,42.76,40.26,38.85,,
20190903,Tw,,0,120,1200,404,150,2019-09-03,15:45:02,1.6,0,0,288,60.1,-0.37,0,51.26,76.92,25.67,0.334,0.311,0.0453,2.83,66.52,75.22,631,,,1.81,2.117,,,,354.9,,,1.813,410.1,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.76,40.31,38.85,,
20190903,Tw,,0,120,1200,405,150,2019-09-03,15:45:12,1.6,0,0,288,61.2,-0.39,0,52.12,78.5,26.39,0.336,0.303,0.0446,2.79,67.82,76.92,633,,,1.76,2.075,,,,366.3,,,1.83,416.9,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.76,40.31,38.8,,
20190903,Tw,,0,120,1200,406,150,2019-09-03,15:45:22,1.6,0,0,288,62.9,-0.37,0,53.32,81.09,27.77,0.342,0.288,0.046,2.88,69.97,79.28,620,,,1.67,2.008,,,,363.4,,,1.837,426.5,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.76,40.31,38.9,,
20190903,Tw,,0,120,1200,407,150,2019-09-03,15:45:32,1.6,0,0,288,63.3,-0.37,0,53.76,81.61,27.85,0.341,0.298,0.0449,2.81,70.74,80.07,626,,,1.65,1.996,,,,375.2,,,1.859,430.1,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.76,40.31,38.8,,
20190903,Tw,,0,120,1200,408,150,2019-09-03,15:45:42,1.6,0,0,288,63.1,-0.39,0,53.42,81.64,28.23,0.346,0.29,0.0454,2.84,70.47,79.57,631,,,1.65,1.995,,,,368.8,,,1.823,427.3,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.76,40.31,38.85,,
20190903,Tw,,0,120,1200,409,150,2019-09-03,15:45:53,1.6,0,0,288,64,-0.37,0,54.05,83.06,29.01,0.349,0.312,0.0464,2.9,71.53,81.04,622,,,1.6,1.961,,,,365.4,,,1.826,432.4,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.76,40.31,38.85,,
20190903,Tw,,0,120,1200,410,150,2019-09-03,15:46:03,1.6,0,0,288,65,-0.37,0,54.8,84.21,29.41,0.349,0.305,0.0458,2.86,72.41,82.77,617,,,1.57,1.934,,,,375.1,,,1.851,438.4,0,0,0° 0.000' N,0° 0.000' E,0.21,,42.76,40.31,38.85,,
20190903,Tw,,0,120,1200,411,150,2019-09-03,15:46:13,1.6,0,0,288,67.2,-0.39,0,56.84,87.43,30.59,0.35,0.315,0.0463,2.9,75.54,85.5,632,,,1.47,1.863,,,,384.6,,,1.917,454.7,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.76,40.36,38.9,,
20190903,Tw,,0,120,1200,412,150,2019-09-03,15:46:22,1.6,0,0,288,67.9,-0.37,0,57.28,88.88,31.6,0.356,0.313,0.0465,2.9,76.26,86.83,622,,,1.43,1.832,,,,386.4,,,1.901,458.2,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.76,40.31,38.9,,
20190903,Tw,,0,120,1200,413,150,2019-09-03,15:46:32,1.6,0,0,288,67.5,-0.39,0,56.45,88.22,31.77,0.36,0.298,0.0472,2.95,75.75,86.45,608,,,1.45,1.846,,,,375.2,,,1.85,451.6,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.76,40.31,38.9,,
20190903,Tw,,0,120,1200,414,150,2019-09-03,15:46:42,1.6,0,0,288,68.2,-0.39,0,56.8,89.5,32.69,0.365,0.287,0.0471,2.95,76.65,86.98,618,,,1.42,1.82,,,,377.8,,,1.835,454.4,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.82,40.31,38.85,,
20190903,Tw,,0,120,1200,415,150,2019-09-03,15:46:53,1.6,0,0,288,69.5,-0.39,0,58.02,91.41,33.39,0.365,0.312,0.0471,2.94,78.37,89.18,617,,,1.37,1.782,,,,386.2,,,1.874,464.2,0,0,0° 0.000' N,0° 0.000' E,0.22,,42.82,40.36,38.9,,
20190903,Tw,,0,120,1200,416,150,2019-09-03,15:47:03,1.6,0,0,288,70,-0.39,0,58.44,91.97,33.52,0.365,0.318,0.0471,2.94,78.92,90.07,622,,,1.35,1.771,,,,389,,,1.892,467.6,0,0,0° 0.000' N,0° 0.000' E,0.14,,42.76,40.36,38.9,,
20190903,Tw,,0,120,1200,417,150,2019-09-03,15:47:12,1.6,0,0,288,72,-0.39,0,60,95.24,35.24,0.37,0.306,0.0476,2.98,81.36,93.11,609,,,1.27,1.71,,,,394.9,,,1.913,480,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.82,40.36,38.85,,
20190903,Tw,,0,120,1200,418,150,2019-09-03,15:47:22,1.6,0,0,288,72.8,-0.39,0,60.62,96.45,35.83,0.371,0.307,0.0471,2.94,82.37,94.12,617,,,1.24,1.689,,,,403.9,,,1.926,484.9,0,0,0° 0.000' N,0° 0.000' E,0.11,,42.82,40.36,38.9,,
20190903,Tw,,0,120,1200,419,150,2019-09-03,15:47:32,1.6,0,0,288,72.2,-0.37,0,60.02,95.41,35.39,0.371,0.319,0.047,2.94,81.71,93.37,619,,,1.27,1.707,,,,400.2,,,1.91,480.2,0,0,0° 0.000' N,0° 0.000' E,0.14,,42.82,40.36,38.9,,
20190903,Tw,,0,120,1200,420,150,2019-09-03,15:47:43,1.6,0,0,288,72.7,-0.37,0,60.12,96.27,36.15,0.376,0.302,0.0473,2.96,82.14,94.37,609,,,1.25,1.692,,,,398.4,,,1.889,481,0,0,0° 0.000' N,0° 0.000' E,0.21,,42.87,40.36,38.85,,
20190903,Tw,,0,120,1200,421,150,2019-09-03,15:47:53,1.6,0,0,288,74.1,-0.37,0,61.14,98.69,37.56,0.381,0.315,0.0475,2.97,83.7,95.84,621,,,1.19,1.65,,,,403.6,,,1.896,489.1,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.82,40.36,38.9,,
20190903,Tw,,0,120,1200,422,150,2019-09-03,15:48:03,1.6,0,0,288,74.9,-0.37,0,61.81,99.75,37.94,0.38,0.306,0.047,2.94,84.86,97.09,626,,,1.17,1.633,,,,412.5,,,1.917,494.5,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.82,40.41,38.85,,
20190903,Tw,,0,120,1200,423,150,2019-09-03,15:48:12,1.6,0,0,288,76.9,-0.39,0,63.38,102.8,39.45,0.384,0.317,0.0485,3.03,87.38,100.5,605,,,1.1,1.584,,,,409.6,,,1.95,507.1,0,0,0° 0.000' N,0° 0.000' E,0.15,,42.76,40.41,38.9,,
20190903,Tw,,0,120,1200,424,150,2019-09-03,15:48:22,1.6,0,0,288,77.4,-0.39,0,63.83,103.3,39.48,0.382,0.323,0.0482,3.01,88.13,101,615,,,1.09,1.576,,,,415.4,,,1.971,510.6,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.82,40.36,38.95,,
20190903,Tw,,0,120,1200,425,150,2019-09-03,15:48:32,1.6,0,0,288,78.9,-0.39,0,64.83,105.8,41.01,0.387,0.296,0.0471,2.94,89.82,103.5,611,,,1.04,1.539,,,,431.4,,,1.974,518.6,0,0,0° 0.000' N,0° 0.000' E,0.22,,42.82,40.36,38.9,,
20190903,Tw,,0,120,1200,426,150,2019-09-03,15:48:43,1.6,0,0,288,78,-0.39,0,63.71,104.5,40.8,0.39,0.314,0.0482,3.02,88.77,102.3,606,,,1.07,1.558,,,,414,,,1.926,509.7,0,0,0° 0.000' N,0° 0.000' E,0.15,,42.82,40.36,38.95,,
20190903,Tw,,0,120,1200,427,150,2019-09-03,15:48:53,1.6,0,0,288,77,-0.39,0,62.73,103.3,40.61,0.393,0.325,0.0488,3.05,87.46,100.5,613,,,1.09,1.576,,,,403.2,,,1.883,501.8,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.82,40.41,38.9,,
20190903,Tw,,0,120,1200,428,150,2019-09-03,15:49:02,1.6,0,0,288,79.3,-0.37,0,64.34,106.8,42.42,0.397,0.307,0.0491,3.07,90.48,103.9,607,,,1.03,1.525,,,,411.2,,,1.911,514.8,0,0,0° 0.000' N,0° 0.000' E,0.15,,42.87,40.41,38.9,,
20190903,Tw,,0,120,1200,429,150,2019-09-03,15:49:12,1.6,0,0,288,81,-0.37,0,65.95,109.5,43.54,0.398,0.329,0.0488,3.05,92.37,106.7,606,,,0.98,1.488,,,,423.5,,,1.957,527.6,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.87,40.41,38.9,,
20190903,Tw,,0,120,1200,430,150,2019-09-03,15:49:22,1.6,0,0,288,81.3,-0.37,0,65.84,109.9,44.03,0.401,0.31,0.0488,3.05,92.69,106.8,609,,,0.97,1.482,,,,423.3,,,1.939,526.7,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.82,40.41,38.9,,
20190903,Tw,,0,120,1200,431,150,2019-09-03,15:49:32,1.6,0,0,288,82.3,-0.37,0,66.52,111.4,44.88,0.403,0.328,0.0492,3.07,94.27,108.5,607,,,0.94,1.462,,,,424,,,1.948,532.2,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.87,40.36,38.95,,
20190903,Tw,,0,120,1200,432,150,2019-09-03,15:49:43,1.6,0,0,288,81.2,-0.37,0,65.28,109.6,44.28,0.404,0.325,0.0491,3.07,92.55,106.8,609,,,0.97,1.486,,,,416.5,,,1.906,522.3,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.92,40.41,38.95,,
20190903,Tw,,0,120,1200,433,150,2019-09-03,15:49:53,1.6,0,0,288,82.3,-0.39,0,65.91,111.4,45.53,0.409,0.332,0.0502,3.14,94.09,108.2,604,,,0.94,1.461,,,,411.7,,,1.904,527.3,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.82,40.41,38.95,,
20190903,Tw,,0,120,1200,434,150,2019-09-03,15:50:03,1.6,0,0,288,84.7,-0.39,0,67.82,115.3,47.5,0.412,0.33,0.0494,3.09,97.15,112,610,,,0.88,1.412,,,,430.1,,,1.943,542.6,0,0,0° 0.000' N,0° 0.000' E,0.15,,42.82,40.36,38.9,,
20190903,Tw,,0,120,1200,435,150,2019-09-03,15:50:12,1.6,0,0,288,87.8,-0.37,0,70.44,120,49.53,0.413,0.319,0.0497,3.1,100.9,116.3,605,,,0.8,1.358,,,,444.6,,,2.013,563.5,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.87,40.41,38.95,,
20190903,Tw,,,,,,,,,,,,,,,,67.3625,,,0.4095,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,
20190903,Tw,Tw(+) T120,1,120,1200,436,150,2019-09-03,15:51:23,1.6,0,0,288,53.7,-0.37,0,57.58,61.84,4.261,0.069,0.072,0.0497,3.1,60.79,61.86,614,,,2.5,2.634,,,,363.4,,,9.86,460.6,0,0,0° 0.000' N,0° 0.000' E,0.25,,42.82,40.26,38.95,,
20190903,Tw,,1,120,1200,437,150,2019-09-03,15:51:43,1.6,0,0,288,54.1,-0.37,0,57.58,62.38,4.8,0.077,,0.05,3.13,61.12,62.59,599,,,2.47,2.611,,,,360.7,,,8.828,460.6,0,0,0° 0.000' N,0° 0.000' E,0.22,,42.82,40.26,38.95,,
20190903,Tw,,1,120,1200,438,150,2019-09-03,15:51:54,1.6,0,0,288,53.9,-0.37,0,57.47,62.12,4.645,0.075,0.069,0.0501,3.13,61.16,62.39,577,,,2.48,2.622,,,,359.8,,,9.069,459.8,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.76,40.31,38.95,,
20190903,Tw,,1,120,1200,439,150,2019-09-03,15:52:04,1.6,0,0,288,53.9,-0.37,0,57.75,62.11,4.358,0.07,0.073,0.0486,3.04,60.94,62.24,617,,,2.48,2.622,,,,372.2,,,9.711,462,0,0,0° 0.000' N,0° 0.000' E,0.31,,42.82,40.31,38.95,,
20190903,Tw,,1,120,1200,440,150,2019-09-03,15:52:14,1.6,0,0,288,53.5,-0.39,0,57.02,61.4,4.386,0.071,0.074,0.0542,3.39,60.26,61.54,591,,,2.52,2.652,,,,330,,,9.419,456.1,0,0,0° 0.000' N,0° 0.000' E,0.24,,42.87,40.31,38.9,,
20190903,Tw,,1,120,1200,441,150,2019-09-03,15:52:23,1.6,0,0,288,54,-0.37,0,57.72,62.47,4.751,0.076,0.023,0.0468,2.92,61.02,62.34,629,,,2.46,2.607,,,,386.9,,,8.958,461.8,0,0,0° 0.000' N,0° 0.000' E,0.24,,42.82,40.31,38.9,,
20190903,Tw,,1,120,1200,442,150,2019-09-03,15:52:33,1.6,0,0,288,53.4,-0.37,0,56.74,61.41,4.665,0.076,,0.0501,3.13,60.23,61.52,595,,,2.52,2.652,,,,355.2,,,8.814,453.9,0,0,0° 0.000' N,0° 0.000' E,0.22,,42.87,40.36,38.95,,
20190903,Tw,,1,120,1200,443,150,2019-09-03,15:52:44,1.6,0,0,288,53.4,-0.37,0,57.08,61.38,4.302,0.07,0.073,0.0477,2.98,60.32,61.56,602,,,2.52,2.653,,,,374.8,,,9.61,456.6,0,0,0° 0.000' N,0° 0.000' E,0.27,,42.82,40.41,38.9,,
20190903,Tw,,1,120,1200,444,150,2019-09-03,15:52:54,1.6,0,0,288,54.1,-0.37,0,57.79,62.27,4.479,0.072,0.075,0.0514,3.21,61.09,62.51,581,,,2.47,2.615,,,,352.8,,,9.481,462.4,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.87,40.36,38.95,,
20190903,Tw,,1,120,1200,445,150,2019-09-03,15:53:04,1.6,0,0,288,55.1,-0.37,0,58.96,63.73,4.775,0.075,0.078,0.0533,3.33,62.53,64,563,,,2.39,2.555,,,,346.7,,,9.285,471.6,0,0,0° 0.000' N,0° 0.000' E,0.23,,42.82,40.36,38.95,,
20190903,Tw,,1,120,1200,446,150,2019-09-03,15:53:14,1.6,0,0,288,55.3,-0.39,0,59.25,63.93,4.682,0.073,0.076,0.0523,3.27,62.92,63.92,640,,,2.38,2.547,,,,354.9,,,9.548,474,0,0,0° 0.000' N,0° 0.000' E,0.27,,42.82,40.41,38.95,,
20190903,Tw,,1,120,1200,447,150,2019-09-03,15:53:24,1.6,0,0,288,55.4,-0.37,0,59.32,64.25,4.93,0.077,0.08,0.0487,3.04,63.04,64.27,655,,,2.37,2.535,,,,381.9,,,9.121,474.5,0,0,0° 0.000' N,0° 0.000' E,0.27,,42.87,40.36,38.95,,
20190903,Tw,,1,120,1200,448,150,2019-09-03,15:53:33,1.6,0,0,288,55.3,-0.37,0,58.89,63.89,5.009,0.078,0.082,0.0546,3.41,62.73,64.12,578,,,2.39,2.549,,,,338.3,,,8.863,471.1,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.82,40.36,38.9,,
20190903,Tw,,1,120,1200,449,150,2019-09-03,15:53:43,1.6,0,0,288,56.7,-0.39,0,60.83,65.96,5.129,0.078,0.081,0.0498,3.11,64.69,66.02,621,,,2.28,2.469,,,,382.8,,,9.23,486.6,0,0,0° 0.000' N,0° 0.000' E,0.21,,42.87,40.41,38.9,,
20190903,Tw,,1,120,1200,450,150,2019-09-03,15:53:54,1.6,0,0,288,57.4,-0.37,0,61.65,66.75,5.105,0.076,0.08,0.0498,3.12,65.34,66.91,616,,,2.24,2.44,,,,387.8,,,9.512,493.2,0,0,0° 0.000' N,0° 0.000' E,0.22,,42.82,40.41,38.95,,
20190903,Tw,,1,120,1200,451,150,2019-09-03,15:54:04,1.6,0,0,288,58.5,-0.37,0,62.93,68.35,5.428,0.079,0.083,0.0527,3.29,67.11,68.38,614,,,2.16,2.383,,,,374.4,,,9.35,503.4,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.87,40.41,38.95,,
20190903,Tw,,1,120,1200,452,150,2019-09-03,15:54:14,1.6,0,0,288,58,-0.37,0,62.01,67.69,5.677,0.084,0.026,0.0549,3.43,66.33,67.81,596,,,2.2,2.406,,,,354.3,,,8.724,496.1,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.82,40.41,38.95,,
20190903,Tw,,1,120,1200,453,150,2019-09-03,15:54:24,1.6,0,0,288,58.4,-0.37,0,62.53,68.17,5.641,0.083,0.086,0.0569,3.55,66.92,68.53,544,,,2.17,2.389,,,,344.8,,,8.916,500.2,0,0,0° 0.000' N,0° 0.000' E,0.22,,42.87,40.41,38.95,,
20190903,Tw,,1,120,1200,454,150,2019-09-03,15:54:33,1.6,0,0,288,59.8,-0.37,0,64.22,70.05,5.836,0.083,0.087,0.0563,3.52,68.57,70.23,574,,,2.09,2.325,,,,357.5,,,9.096,513.7,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.87,40.41,38.95,,
20190903,Tw,,1,120,1200,455,150,2019-09-03,15:54:43,1.6,0,0,288,60.9,-0.37,0,65.69,71.5,5.806,0.081,0.084,0.0546,3.41,70.2,72.08,537,,,2.03,2.278,,,,377.5,,,9.546,525.5,0,0,0° 0.000' N,0° 0.000' E,0.21,,42.87,40.41,38.95,,
20190903,Tw,,1,120,1200,456,150,2019-09-03,15:54:54,1.6,0,0,288,61.2,-0.37,0,66.06,71.91,5.849,0.081,0.085,0.0558,3.49,70.6,72.61,515,,,2.01,2.265,,,,370.9,,,9.585,528.5,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.87,40.36,38.95,,
20190903,Tw,,1,120,1200,457,150,2019-09-03,15:55:04,1.6,0,0,288,62.4,-0.37,0,67.47,73.58,6.116,0.083,0.086,0.0549,3.43,72.22,74.27,515,,,1.94,2.213,,,,385.4,,,9.578,539.7,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.87,40.41,38.95,,
20190903,Tw,,1,120,1200,458,150,2019-09-03,15:55:14,1.6,0,0,288,62.5,-0.37,0,67.62,73.67,6.044,0.082,0.085,0.0561,3.51,72.18,73.95,566,,,1.94,2.211,,,,377.9,,,9.725,541,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.87,40.41,38.95,,
20190903,Tw,,1,120,1200,459,150,2019-09-03,15:55:24,1.6,0,0,288,62.5,-0.37,0,67.68,73.75,6.061,0.082,0.085,0.0539,3.37,72.13,74.16,563,,,1.93,2.208,,,,393.8,,,9.717,541.5,0,0,0° 0.000' N,0° 0.000' E,0.23,,42.92,40.41,38.95,,
